CaseOrder,Age,Email_Sent_To_Customer_Count,Is_Techie,Has_Multiple_Lines,Has_Online_Backup,Has_Device_Protection,Has_Streaming_TV,Avg_Bandwidth_GB_Usage_Per_Year,Churn
5586,38,18,0,0,0,0,1,5303.936549,0
5587,22,10,1,0,1,0,0,5678.725935,0
5588,45,13,0,0,0,1,1,6009.463821,1
5589,67,11,1,1,0,1,0,3653.7774170000002,0
5590,71,9,0,1,0,1,0,5939.80671,0
5591,36,12,0,0,0,0,0,5757.753614,0
5592,83,12,1,1,0,1,0,5779.744736,0
5593,78,13,0,1,1,1,1,6019.460078,0
5594,74,16,0,0,1,0,0,6135.141648,0
5595,89,9,0,0,1,1,0,5401.505392,0
5596,77,12,0,1,0,1,0,3819.3386880000003,0
5597,88,10,0,1,1,0,1,4579.647107,1
5598,58,4,0,0,0,0,1,4197.55311,0
5599,79,11,0,0,0,0,0,3788.9515020000003,0
5600,45,14,1,1,0,1,1,5326.929679999999,0
5601,88,17,0,0,0,0,0,5967.092974,0
5602,60,13,0,0,0,1,1,5876.124132,0
5603,72,8,0,1,1,1,0,5234.429593,0
5604,50,18,0,0,0,0,1,4839.103673,0
5605,59,9,0,0,0,1,0,5722.009817,0
5606,88,9,0,0,0,0,0,4611.987,0
5607,21,15,0,1,1,0,1,5899.517682,1
5608,63,14,0,0,1,0,0,5361.231393,0
5609,41,10,0,0,0,0,1,3851.4479579999997,1
5610,80,10,0,0,1,1,1,5356.753961,0
5611,34,10,0,0,1,1,0,5432.197233,0
5612,62,12,0,0,0,1,0,4869.487736,0
5613,19,13,0,1,0,0,0,6319.838076,0
5614,45,13,0,1,0,1,1,6274.153212,0
5615,85,13,0,0,1,1,1,5500.343313,0
5616,39,14,0,0,1,1,0,5930.097335,0
5617,59,4,0,0,0,0,0,4489.267692,0
5618,23,15,0,0,1,0,1,5247.418341,0
5619,18,13,0,0,0,0,1,5592.361956000001,0
5620,35,16,0,1,1,0,0,5477.886159000001,0
5621,79,10,0,1,1,0,1,5884.6134520000005,0
5622,77,12,0,0,0,0,1,5536.195731,0
5623,38,13,0,1,1,0,1,6121.654756,0
5624,24,11,0,1,0,1,0,5009.452903,0
5625,26,4,0,1,1,1,0,5813.10524,0
5626,54,13,0,0,0,1,0,5394.351469,0
5627,48,12,0,0,1,1,0,6708.158084000001,0
5628,69,8,0,0,1,0,1,5632.965693,0
5629,87,9,1,1,0,0,0,4551.4403409999995,0
5630,23,10,0,1,0,1,0,4924.466653,0
5631,21,15,0,0,1,1,1,5547.950500999999,0
5632,73,16,0,0,1,0,0,5526.487954,0
5633,48,10,0,1,0,1,0,5348.99535,0
5634,39,13,0,0,0,1,0,4243.908817,0
5635,53,15,0,0,1,1,1,6382.531232,0
5636,34,10,0,0,0,0,0,6160.220905,0
5637,18,9,0,0,0,0,0,4984.849588,0
5638,86,12,1,1,0,1,1,4884.456533,0
5639,81,13,1,0,1,1,0,6599.564823,0
5640,45,17,0,1,1,0,0,5305.602924,0
5641,61,13,1,1,0,1,0,6518.166442,1
5642,56,7,0,1,1,0,0,5653.372513,0
5643,72,16,0,0,1,0,0,5715.030445,0
5644,78,8,0,1,0,1,1,6131.484263,0
5645,85,12,0,0,1,0,0,4130.432282,0
5646,27,14,0,0,0,0,1,6144.768685,0
5647,42,10,0,0,0,0,1,5874.281225,0
5648,21,13,0,1,0,0,0,4335.611406,0
5649,24,10,0,1,0,0,1,6083.758175999999,0
5650,54,16,0,0,0,1,0,6296.4618310000005,0
5651,61,17,0,0,0,0,1,6247.6461,0
5652,39,13,0,0,0,0,1,5672.644392,0
5653,78,11,0,1,1,0,1,5064.062256,1
5654,36,15,0,1,0,1,0,4185.58497,0
5655,43,12,0,0,0,1,0,4531.04303,0
5656,77,19,0,0,0,0,0,5992.346598,0
5657,89,9,0,1,0,0,1,5545.0476340000005,1
5658,83,15,0,0,1,1,0,6535.810581000001,0
5659,66,11,0,0,1,1,0,5576.448425,0
5660,22,13,0,1,0,0,0,6070.299747,0
5661,38,20,0,0,1,1,1,5502.689262,0
5662,53,14,0,1,0,0,1,4991.819551,0
5663,35,14,0,1,0,1,0,5812.769976,0
5664,89,12,0,1,0,0,0,5762.602883,0
5665,41,9,0,0,1,0,0,5301.860931,0
5666,38,15,1,0,1,0,1,6157.7459229999995,0
5667,22,13,0,1,1,0,1,6557.26466,0
5668,25,13,0,0,0,1,1,5075.832913,0
5669,61,9,0,1,0,1,1,4638.796434000001,1
5670,19,11,0,1,0,0,0,4652.920592,0
5671,41,14,0,1,1,1,0,5227.179846999999,0
5672,41,13,0,1,1,0,1,6342.143374,0
5673,44,9,0,1,0,0,1,6462.182186,0
5674,88,9,0,1,1,1,0,6174.276271,0
5675,84,14,1,1,0,1,0,4866.25354,0
5676,53,11,0,0,0,0,1,5311.628616,0
5677,63,11,0,0,0,1,0,5785.2107399999995,0
5678,70,12,0,1,0,0,1,6104.192972999999,0
5679,56,10,0,0,0,0,0,6335.855442,0
5680,72,10,0,1,1,0,1,5229.211184000001,0
5681,86,17,0,0,1,0,0,3260.745232,0
5682,48,12,1,0,0,1,1,5473.390797999999,0
5683,25,13,0,0,1,0,1,5394.915308,0
5684,56,13,0,1,0,0,1,4217.907706,0
5685,85,16,0,1,1,0,1,6149.65603,0
5686,46,17,1,1,1,1,1,5945.934734,0
5687,80,17,0,1,1,1,0,5867.544803,0
5688,22,11,0,0,0,0,0,6069.194377000001,0
5689,68,13,1,1,0,1,0,3614.9761719999997,0
5690,86,11,0,1,0,0,1,5089.775857,0
5691,22,7,0,0,0,0,0,5095.502574,0
5692,75,10,0,0,1,0,1,5434.730554,0
5693,32,14,1,1,1,0,0,3912.2088320000003,0
5694,48,12,0,0,1,0,0,5524.247776,0
5695,67,12,0,1,0,0,1,5417.867265999999,0
5696,23,9,0,1,0,1,0,6147.448121,0
5697,65,10,0,0,1,0,0,6359.975691,0
5698,46,17,0,1,1,0,0,6400.696695000001,0
5699,67,14,0,0,0,1,1,4716.062129999999,0
5700,75,9,0,0,0,1,1,5748.365703,0
5701,20,11,0,0,0,0,0,6045.138773,0
5702,58,11,0,1,1,0,1,6503.161137,0
5703,68,16,0,1,0,1,1,6106.678679,0
5704,63,17,1,0,1,1,0,5932.384715,0
5705,53,5,0,0,0,1,0,5268.837296,0
5706,28,8,1,1,1,1,0,6865.4679719999995,0
5707,34,17,0,1,1,1,0,5716.051522,0
5708,37,12,0,0,1,1,1,5401.877883,1
5709,39,10,0,1,0,0,1,5230.495459000001,0
5710,57,14,0,1,0,0,1,5956.9336539999995,0
5711,23,15,0,1,0,1,0,6089.8897130000005,0
5712,56,16,0,1,1,0,0,6136.96562,0
5713,88,10,0,1,0,1,0,4121.77937,0
5714,54,17,0,1,1,1,1,5298.949356,0
5715,61,13,0,1,1,0,1,5962.861013000001,0
5716,71,18,0,0,0,0,1,5151.21569,0
5717,72,9,0,0,1,1,0,4675.756402,0
5718,65,11,0,1,0,0,0,4281.425931000001,0
5719,40,15,0,1,1,1,1,6374.103135,0
5720,83,12,0,0,0,1,0,6101.516217,0
5721,88,15,0,0,0,1,0,5739.929828,0
5722,48,15,0,1,1,0,0,4647.66648,0
5723,33,11,0,1,1,0,0,4811.298513000001,0
5724,37,17,0,1,0,0,0,5209.859079999999,0
5725,70,9,0,0,1,0,0,5319.498579,0
5726,31,13,0,1,0,0,0,4861.72144,0
5727,31,11,0,0,1,0,1,6722.1436109999995,0
5728,55,10,0,0,1,1,1,4533.008494,0
5729,80,12,0,0,0,1,0,4901.491925,0
5730,76,17,1,1,1,1,0,4643.51863,0
5731,28,14,0,0,0,0,0,4585.713564,0
5732,27,14,0,0,0,1,1,6282.463563,0
5733,77,12,1,0,1,0,1,6020.277207,0
5734,52,12,0,0,0,0,1,6543.110379,0
5735,49,12,1,0,0,1,0,6399.222377,0
5736,20,14,0,1,1,1,1,4784.796993999999,0
5737,41,11,0,0,1,1,1,5615.849093,0
5738,53,14,0,1,1,1,0,4646.442659,0
5739,48,14,0,0,0,0,0,4966.136132,0
5740,53,11,0,1,0,0,0,6205.696339,0
5741,82,9,1,0,0,1,0,5036.334729,0
5742,79,17,0,1,0,0,0,6033.647017,0
5743,66,9,0,1,0,0,0,5553.300748,0
5744,18,12,0,1,0,0,0,6599.040223,0
5745,72,11,0,1,0,0,0,5460.5503420000005,0
5746,52,14,0,1,1,1,1,6742.932022,0
5747,76,6,1,1,1,0,1,6640.554732,0
5748,49,12,0,1,0,0,1,5463.7099259999995,1
5749,47,12,0,0,1,1,0,6391.5732530000005,0
5750,76,12,0,0,1,1,1,3992.718989,0
5751,23,11,0,1,0,0,1,6093.091927,0
5752,68,10,1,0,1,1,0,5849.463694,0
5753,38,8,0,0,0,0,1,5989.985996,0
5754,89,13,1,0,1,1,0,4970.688189,0
5755,73,15,1,0,0,1,1,6398.11875,0
5756,33,9,0,0,1,0,0,5269.998748,0
5757,69,16,0,0,0,0,1,4526.335532,0
5758,24,15,1,0,1,0,0,5754.564928,0
5759,78,9,0,0,0,1,1,5830.3005969999995,0
5760,77,13,0,0,0,1,1,5983.812868999999,0
5761,28,11,0,0,0,1,0,5865.625146,0
5762,26,14,0,1,1,0,0,5004.36005,0
5763,59,14,1,0,0,0,0,5781.732,0
5764,24,14,0,1,0,0,0,4927.165029,0
5765,71,13,1,1,1,1,1,6713.081590999999,0
5766,65,7,1,0,0,0,1,4797.122065,1
5767,88,10,1,0,1,0,0,4974.163846,0
5768,19,13,0,0,0,1,1,5514.944335,0
5769,44,13,0,1,1,0,1,6021.415503,0
5770,67,9,1,0,1,1,1,5252.0835640000005,0
5771,62,10,0,1,0,1,1,6735.268525,0
5772,43,10,0,0,1,1,0,5771.2517020000005,0
5773,26,12,0,0,1,0,1,6024.715109000001,0
5774,82,7,0,0,0,0,0,4895.745165,0
5775,41,17,0,0,1,1,0,5562.051941,0
5776,46,15,0,1,1,0,1,6091.064644,0
5777,21,12,0,1,1,0,1,6161.945347999999,0
5778,33,10,1,1,0,0,1,5971.515636,0
5779,39,12,0,1,0,0,1,6484.787518,0
5780,62,14,0,1,0,0,1,5640.808851,1
5781,63,16,0,0,0,0,0,4920.518247999999,0
5782,80,9,0,1,0,1,1,6066.504159,0
5783,18,16,0,0,0,1,0,6174.824996,0
5784,58,18,0,0,0,0,0,6084.511649,0
5785,54,18,0,0,0,0,1,6003.619513000001,0
5786,89,12,0,0,1,0,0,5237.396005,0
5787,23,13,0,0,1,1,0,5367.056964,0
5788,22,16,0,0,0,0,1,4031.48686,0
5789,72,12,0,0,0,1,0,5796.100318,0
5790,81,14,0,1,1,1,0,5225.360098,0
5791,56,14,0,1,1,0,1,6134.697014,0
5792,28,12,0,0,1,0,0,5289.954359,0
5793,36,8,0,0,0,0,0,5727.757032,0
5794,37,11,0,0,0,0,1,6205.48799,0
5795,89,17,0,1,1,1,0,5824.23881,0
5796,30,17,0,1,0,1,0,4941.678785,0
5797,75,18,0,0,0,0,1,4442.533708,0
5798,46,11,0,1,0,0,0,5938.865925,0
5799,33,15,0,0,0,0,1,4869.334092,0
5800,83,12,0,0,0,0,0,5557.721713,0
5801,77,9,0,0,0,0,0,4939.5505840000005,0
5802,21,10,1,0,0,0,1,5080.067604999999,0
5803,19,8,0,0,1,1,1,5668.159085,0
5804,84,13,1,1,1,1,0,5659.937572,0
5805,56,10,0,0,0,0,0,6017.607321,0
5806,51,10,0,1,1,0,1,5208.138235,0
5807,53,11,1,0,0,0,0,5761.220242,0
5808,50,17,0,0,0,0,0,4610.805566,0
5809,54,11,0,1,0,0,1,5641.701018,0
5810,81,8,0,1,1,1,0,6074.151439,0
5811,26,10,0,0,1,0,0,5247.01062,0
5812,32,8,0,1,0,1,1,4183.048936,0
5813,72,15,0,0,1,0,0,4477.609834000001,0
5814,88,15,0,1,1,0,0,5445.967827,0
5815,70,15,0,0,1,1,1,5871.888679,0
5816,84,12,1,0,1,1,0,4181.676431,0
5817,75,15,0,1,0,0,1,4968.719293,1
5818,77,10,0,0,0,0,0,4768.978650999999,0
5819,65,7,0,1,0,1,1,6171.559833,0
5820,26,17,0,0,0,1,0,5848.006408,0
5821,62,11,0,1,0,0,1,5859.752162,0
5822,20,14,1,0,0,1,0,5555.86987,0
5823,21,12,0,0,0,0,0,5174.273895,0
5824,37,11,0,0,0,0,0,5837.517911,0
5825,79,11,0,0,0,1,1,5586.42851,0
5826,29,10,0,0,1,0,1,5698.426541,0
5827,26,7,0,0,0,0,0,5481.3661950000005,0
5828,52,12,1,0,0,1,1,4091.382815,0
5829,23,13,0,1,0,1,1,6667.97528,0
5830,39,10,0,0,0,1,0,5866.495925,0
5831,32,10,0,0,0,1,0,6411.160905,0
5832,84,9,1,0,0,1,1,5611.622090999999,0
5833,29,18,1,0,0,0,1,6590.287954,0
5834,43,13,0,0,1,0,0,6385.814454,0
5835,85,7,0,1,0,1,1,5902.542522,0
5836,39,13,0,0,1,0,1,5611.04531,0
5837,36,12,0,1,0,1,1,6854.114445,0
5838,56,13,0,1,1,0,1,5385.186807,1
5839,18,8,0,0,1,1,0,5066.934115999999,0
5840,77,12,0,0,1,0,0,5479.0363560000005,0
5841,79,13,0,1,0,0,0,5562.421296,0
5842,33,13,0,0,1,1,0,5316.712002,0
5843,56,10,0,1,1,0,0,5466.255604,0
5844,88,11,0,0,0,1,0,4723.544260000001,0
5845,61,3,1,0,0,0,0,5848.90356,0
5846,50,8,0,0,1,1,0,5475.340643,0
5847,57,14,1,1,0,1,1,6017.868507,0
5848,43,14,1,0,1,1,1,4656.2008829999995,1
5849,67,10,0,0,0,0,1,6799.703331000001,0
5850,53,5,0,0,0,0,1,5768.283353,1
5851,86,5,0,0,0,0,1,5232.068649,0
5852,25,14,0,0,1,0,1,5576.065751,0
5853,60,11,1,1,1,1,1,3832.1492329999996,0
5854,21,16,0,0,1,0,0,5617.743323,0
5855,77,11,0,1,0,1,1,4874.991387,0
5856,30,17,1,0,0,0,1,5404.784064,0
5857,51,13,0,0,1,0,0,5748.451595,0
5858,70,8,0,0,1,1,0,6167.764392,0
5859,58,11,1,1,1,1,0,5995.290634,0
5860,30,14,0,0,1,0,1,4317.862166,0
5861,84,11,0,1,1,0,1,4246.327693,0
5862,62,13,0,1,1,1,1,5009.989918,1
5863,35,10,0,1,0,1,0,4953.4770770000005,0
5864,19,8,1,0,1,0,1,6127.72243,0
5865,48,13,1,1,0,1,1,3754.3225759999996,0
5866,43,12,1,0,1,0,1,6294.425576,0
5867,54,7,0,1,1,1,0,4851.255631,0
5868,60,15,0,0,1,0,1,6417.345402,1
5869,74,13,0,0,1,0,1,6093.493249,0
5870,73,10,0,0,1,0,1,5613.208858,0
5871,27,8,0,1,0,1,0,3656.35595,0
5872,79,14,0,0,0,1,1,5412.512376,0
5873,45,8,0,0,1,0,0,6659.547499,0
5874,83,15,0,1,1,1,0,6053.671903,0
5875,30,11,0,1,1,0,1,6426.687397,1
5876,31,18,0,0,1,1,0,4947.825183,0
5877,88,16,1,1,1,1,0,5482.759209000001,0
5878,70,14,0,0,1,0,0,5511.579607,0
5879,77,9,0,1,1,0,1,5595.256243,0
5880,62,11,0,1,1,1,1,6002.159686999999,0
5881,89,15,0,0,1,0,0,6125.821735,0
5882,40,14,0,1,0,0,1,3822.5456200000003,0
5883,88,19,1,0,0,0,1,4194.186085,1
5884,19,16,0,1,1,1,1,5976.68996,0
5885,88,14,1,0,1,1,0,4801.928653,0
5886,50,20,1,1,0,0,0,4323.817647,0
5887,29,11,0,0,0,1,0,6470.044027,0
5888,63,14,0,1,0,1,0,5514.922539,0
5889,29,12,0,1,0,0,0,5386.6499189999995,0
5890,69,16,0,0,1,1,1,5655.455765,0
5891,49,12,0,0,0,1,1,4616.261041,0
5892,40,15,0,1,0,0,0,4050.379301,1
5893,54,12,0,1,1,0,0,4821.711621,0
5894,33,7,0,0,0,1,1,6083.416035,0
5895,80,13,1,1,0,1,1,5874.695874,0
5896,70,13,0,0,0,0,0,5573.3445520000005,0
5897,34,7,0,0,1,0,0,5070.792059,0
5898,43,8,0,1,0,1,1,5940.705687,0
5899,26,10,0,1,1,0,1,6191.579895,1
5900,26,10,0,0,1,1,0,5148.146411,0
5901,19,14,1,0,1,0,1,6399.072403,0
5902,67,14,0,0,1,0,1,6518.531089,0
5903,45,5,0,0,0,1,1,4439.358981,0
5904,78,10,0,0,0,1,0,4661.218675,0
5905,35,10,1,0,0,1,0,5805.233954,0
5906,26,11,0,1,1,1,0,4697.773285,0
5907,24,12,1,0,1,0,0,6294.155657,0
5908,72,11,0,0,0,0,0,5733.79702,0
5909,87,8,0,0,1,0,1,4819.114767,0
5910,75,7,0,0,0,0,1,5440.70707,0
5911,71,16,1,0,1,1,0,6398.841901,0
5912,21,10,1,1,1,0,0,5847.437103,0
5913,31,13,0,1,1,1,1,4642.627892,1
5914,48,15,1,0,0,0,0,6242.491620000001,0
5915,23,11,0,0,0,1,0,4543.827679999999,0
5916,66,18,0,0,1,0,1,6376.639792,0
5917,29,12,0,1,1,1,0,4735.622867,0
5918,39,15,0,1,1,1,1,4314.2925159999995,1
5919,80,14,1,0,1,0,0,5801.078035,0
5920,74,11,0,0,1,0,1,6323.723983,0
5921,78,9,0,1,1,1,0,5735.231545000001,0
5922,76,12,0,1,1,1,1,6273.9934969999995,1
5923,18,9,1,1,0,0,0,5862.216204,0
5924,30,13,0,0,0,0,1,5401.772293999999,0
5925,58,8,0,0,0,1,0,5084.851456,0
5926,62,12,0,0,1,0,1,5519.813682999999,0
5927,52,13,0,0,1,0,0,4813.13127,0
5928,30,13,0,0,0,1,0,5512.596647,0
5929,46,18,0,1,1,0,1,5455.706117000001,0
5930,71,13,0,0,0,0,0,5449.342554,0
5931,59,15,0,1,0,0,0,4979.764199,0
5932,56,15,0,0,0,0,0,5329.246171,0
5933,73,18,0,0,0,0,0,6317.9894380000005,0
5934,57,11,1,1,1,0,1,4724.802444,0
5935,77,18,0,1,0,0,0,4945.69374,0
5936,82,14,0,0,0,0,1,5285.025958,0
5937,50,8,0,1,1,0,1,6395.482406,0
5938,27,10,0,1,0,1,0,5078.029461,0
5939,36,13,0,0,1,0,1,6548.739039,0
5940,24,9,0,1,1,0,0,4019.765436,0
5941,56,11,0,0,0,1,1,4923.50439,0
5942,83,15,0,0,0,1,0,4279.7181359999995,0
5943,73,9,0,0,0,0,0,5635.888386,0
5944,59,13,0,0,1,0,1,6746.166459,0
5945,39,9,0,0,0,0,1,6319.297111999999,0
5946,87,13,0,0,1,0,0,4810.255665,0
5947,23,6,0,1,0,1,1,5528.4839950000005,0
5948,51,11,0,0,0,0,0,4411.074803,0
5949,77,11,0,0,1,1,0,6101.954062,0
5950,85,9,0,0,0,1,1,5910.719593,0
5951,43,11,0,1,0,0,0,5988.164218,0
5952,53,16,1,1,0,0,1,4815.434176,0
5953,59,13,1,0,1,0,0,4910.178894,0
5954,69,16,1,0,1,0,0,5216.8697950000005,0
5955,63,15,1,1,0,0,1,4506.056002,0
5956,29,12,0,0,0,0,1,4828.2303600000005,0
5957,52,14,0,1,0,1,0,6060.021953,0
5958,80,8,0,1,0,0,1,5954.517973,0
5959,36,7,1,0,1,0,0,3898.98615,0
5960,70,12,0,1,0,0,0,4551.763964,0
5961,42,17,0,0,1,0,0,4796.917237,0
5962,24,11,0,0,1,0,1,6305.881041,1
5963,39,10,1,1,0,0,0,6771.506745999999,0
5964,55,10,0,0,0,0,0,5931.909999,0
5965,69,11,0,0,1,1,0,4707.7319,0
5966,22,8,0,1,1,1,1,6413.5469060000005,0
5967,85,18,0,1,1,0,0,5281.851852000001,0
5968,85,9,0,0,1,0,0,4284.947558,0
5969,30,14,0,0,1,0,1,5581.379706000001,0
5970,78,10,0,0,1,0,0,5744.210121,0
5971,54,10,0,0,0,1,1,6605.569716,0
5972,51,14,0,1,0,0,0,5769.255809,0
5973,36,18,0,0,0,0,1,4762.552792,0
5974,22,18,0,1,0,0,1,5679.986847,0
5975,32,7,0,1,1,1,0,5684.35373,0
5976,40,11,0,0,1,0,1,4723.125316,1
5977,27,16,0,0,0,0,1,6661.402160000001,0
5978,29,11,0,0,1,0,0,5967.054532,0
5979,40,15,0,0,1,0,0,5046.281771,0
5980,24,12,0,0,1,1,0,5993.021537,0
5981,47,12,0,1,1,0,0,5764.291132,0
5982,27,17,1,1,1,0,1,5470.490324,0
5983,23,13,0,0,0,1,1,5542.688477000001,0
5984,26,8,0,0,0,1,1,6160.398795,0
5985,73,8,1,0,0,1,1,5952.590424,0
5986,28,16,1,1,0,0,1,4677.936927000001,0
5987,57,18,1,1,1,1,1,4913.037126,1
5988,82,13,1,0,0,0,0,4939.508382999999,0
5989,41,10,0,0,1,1,1,6319.032596,0
5990,32,12,1,0,0,1,0,5517.467178,0
5991,42,10,0,0,0,0,0,4556.968246,0
5992,79,11,0,1,0,0,0,4427.447400999999,0
5993,41,17,0,1,1,1,1,3888.5429280000003,1
5994,26,8,0,0,0,1,0,6191.373013,0
5995,43,9,0,1,1,0,1,5560.7204,0
5996,73,13,0,0,0,0,0,5746.454782,0
5997,23,8,0,0,1,1,1,6447.175354,0
5998,81,11,0,1,0,0,0,5310.301812,0
5999,42,12,0,1,0,1,1,6115.579407,1
6000,65,12,0,0,1,0,0,6269.306466,0
6001,68,15,0,0,0,1,0,3869.872224,0
6002,64,12,0,1,1,0,1,6772.978906,0
6003,47,8,0,0,1,1,1,5727.232268,0
6004,25,13,0,0,0,0,0,5530.990602000001,0
6005,65,15,0,1,0,1,0,6520.292050999999,0
6006,25,11,0,0,0,0,0,4840.964036,0
6007,67,12,0,1,0,0,1,6008.369934,0
6008,32,11,0,0,0,0,0,5598.408561,0
6009,74,12,1,1,0,0,0,5268.611353,0
6010,65,13,0,1,0,0,1,6246.864694,1
6011,82,11,0,1,0,0,1,4942.653192,0
6012,48,13,0,1,0,0,0,5994.735404,0
6013,54,9,0,1,0,0,0,5874.668217,0
6014,68,13,0,1,0,1,1,5214.429658,0
6015,24,12,1,1,0,1,1,4794.822207,1
6016,37,12,1,0,0,0,1,6246.264685,0
6017,61,11,0,1,1,0,0,4243.622875,0
6018,33,17,0,1,1,0,1,5991.457539999999,0
6019,79,12,0,0,0,0,0,4611.303594,0
6020,39,16,0,0,1,0,0,6251.354682,0
6021,42,10,0,1,1,0,1,6308.688863,0
6022,58,18,0,0,1,1,1,6356.486114,0
6023,59,9,0,0,1,1,0,4756.034607,0
6024,48,12,0,1,0,0,0,5481.191737,0
6025,31,7,0,1,1,0,0,4826.319401,0
6026,57,11,0,0,1,1,1,6223.9084,1
6027,75,16,0,1,0,0,1,6284.162335,0
6028,58,13,0,1,0,0,0,3951.9556740000003,0
6029,66,8,0,1,1,0,0,5345.910452,0
6030,82,11,0,1,0,1,0,5280.455768,0
6031,36,8,1,0,0,1,1,6000.793836,0
6032,46,9,1,0,0,1,0,5770.387227,0
6033,68,12,1,0,1,1,1,6623.719418,0
6034,55,5,0,0,0,0,1,6768.3488959999995,0
6035,47,12,1,1,1,1,0,5321.727773,1
6036,18,14,0,1,0,0,0,3868.983397,0
6037,84,9,1,1,0,0,1,5187.833012,0
6038,86,13,0,0,1,0,0,3145.639435,0
6039,32,15,1,0,1,1,0,4573.084997,0
6040,24,9,0,0,0,0,0,3596.735771,0
6041,63,14,0,1,0,1,0,5788.90717,0
6042,72,15,1,1,0,1,1,4086.565,1
6043,20,15,0,1,0,1,0,6540.061159000001,0
6044,47,13,1,1,0,0,1,6245.097339,0
6045,54,10,0,0,0,1,1,6052.322466,0
6046,80,6,0,0,0,0,1,4051.99766,0
6047,67,15,0,0,1,1,0,5352.745495,0
6048,72,8,0,0,0,0,0,4489.316917,0
6049,33,12,0,1,0,1,0,6515.441261999999,0
6050,19,15,0,0,1,0,1,6632.420529999999,0
6051,44,12,0,1,1,1,0,5580.693234,0
6052,76,11,0,0,1,1,0,5812.281035,0
6053,21,5,0,0,0,0,0,5832.81909,0
6054,24,8,0,0,0,0,0,4619.4881159999995,0
6055,85,13,0,0,1,0,1,5436.403424,0
6056,53,9,1,1,1,0,1,6225.879093,0
6057,18,11,0,0,0,1,1,5271.168703,0
6058,33,9,0,1,0,0,1,4460.120921,0
6059,70,11,1,1,0,0,1,6109.837555,0
6060,18,12,1,0,0,0,0,5392.197566,0
6061,53,15,0,0,1,0,1,4237.980107,0
6062,83,10,0,1,1,0,0,5869.727078,1
6063,29,10,1,0,1,1,1,4178.9956170000005,0
6064,76,8,0,1,0,1,1,6134.9545530000005,0
6065,86,11,0,0,0,0,1,4778.015995000001,0
6066,33,12,0,0,0,1,0,5876.740785,0
6067,24,13,0,1,1,1,0,6243.997319,0
6068,28,16,0,1,0,1,1,6004.110633,0
6069,18,9,0,0,1,1,1,5685.67988,0
6070,73,12,0,0,0,0,1,6008.789959000001,0
6071,37,12,0,0,1,0,1,5048.197523,0
6072,73,13,0,1,0,1,0,5141.2428390000005,0
6073,75,19,0,1,0,1,1,6377.789045,1
6074,68,7,0,0,1,0,1,4444.680517,1
6075,87,9,0,0,1,0,0,4195.472287,0
6076,27,11,0,1,0,0,0,4638.39887,0
6077,57,14,0,0,1,0,0,5854.161999,0
6078,52,10,0,0,0,1,0,4390.4833229999995,0
6079,45,10,0,0,0,0,1,5326.5559969999995,0
6080,18,9,0,0,1,0,1,5182.334759,0
6081,22,13,0,0,0,1,1,5071.038200999999,0
6082,46,9,1,0,0,0,1,4321.771592,0
6083,27,10,0,1,1,1,0,4676.648543,1
6084,69,13,0,0,1,1,0,4121.283443,0
6085,71,14,0,0,0,1,0,5239.916322,0
6086,34,9,1,1,0,1,0,6327.240839,0
6087,57,17,0,0,0,1,1,5184.100141,0
6088,75,11,1,0,1,0,1,5615.851877,0
6089,79,10,1,0,1,1,1,6328.715655,0
6090,76,14,0,1,1,0,0,6285.0983590000005,0
6091,66,9,0,1,0,0,1,5263.711526,0
6092,38,9,0,1,0,1,1,4570.378779,1
6093,65,10,0,0,0,1,0,5808.42996,0
6094,81,12,1,0,0,1,0,4654.692645,0
6095,36,14,0,0,1,0,1,5411.328838,0
6096,26,11,0,1,0,0,0,5873.574766,0
6097,22,12,0,0,1,0,0,6021.120111,0
6098,49,12,0,1,1,0,0,6735.098237,0
6099,88,14,1,1,0,0,0,6112.379667,0
6100,52,11,0,0,1,0,0,4829.62672,0
6101,40,17,0,0,1,0,0,4246.521336,0
6102,35,12,0,0,0,0,0,6058.310861,0
6103,87,12,0,1,0,1,0,5922.604676,0
6104,49,8,0,0,1,1,0,5940.643763,0
6105,83,14,1,0,1,0,1,6179.798997,0
6106,40,13,0,1,0,1,1,5845.571509,1
6107,72,10,0,0,1,0,1,5449.543139,0
6108,51,12,0,1,1,1,0,5753.658820000001,0
6109,81,6,0,0,0,1,0,5214.554943,0
6110,68,12,0,0,1,0,1,6030.712542,0
6111,49,9,1,0,0,0,0,5691.770997,0
6112,42,13,0,1,0,0,1,5693.54601,0
6113,36,14,1,0,0,1,1,6028.840796,0
6114,82,17,0,0,0,0,0,6107.121136,0
6115,24,14,0,1,0,0,0,6327.983432999999,0
6116,24,7,1,0,0,0,1,6060.749169,0
6117,53,6,1,0,1,0,1,4538.800188,0
6118,22,11,0,1,0,0,0,4432.458176,0
6119,63,15,0,1,1,1,1,6297.599869,1
6120,36,8,0,1,1,1,1,5971.1383909999995,0
6121,88,16,1,1,1,0,0,4561.520294,0
6122,69,15,0,1,1,1,0,5435.2296369999995,0
6123,39,12,0,1,1,0,1,4038.9626009999997,0
6124,82,18,1,0,0,0,0,5767.903799000001,0
6125,39,10,1,0,0,0,0,5256.017788,0
6126,88,12,1,0,1,1,1,6056.563368,0
6127,64,11,0,0,0,0,0,5176.004699,0
6128,49,13,0,0,0,0,0,3812.7701090000005,0
6129,30,17,1,1,0,0,0,5059.515014,0
